obsID,SA3,SA8
15103,ter. locomotion,forage
15104,ter. locomotion,forage
15105,ter. locomotion,forage
15106,ter. locomotion,forage
15107,ter. locomotion,forage
15108,no locomotion,body care
15109,ter. locomotion,forage
15110,no locomotion,body care
15111,ter. locomotion,forage
15112,ter. locomotion,forage
15113,ter. locomotion,forage
15114,no locomotion,stand
15115,no locomotion,sit
15116,no locomotion,stand
15117,no locomotion,stand
15118,no locomotion,sit
15119,no locomotion,stand
15120,no locomotion,body care
15121,no locomotion,stand
15122,no locomotion,body care
15123,no locomotion,stand
15124,no locomotion,stand
15125,no locomotion,stand
15126,ter. locomotion,forage
15127,no locomotion,body care
15128,ter. locomotion,forage
15129,ter. locomotion,forage
15130,ter. locomotion,forage
15131,ter. locomotion,forage
15132,ter. locomotion,forage
15133,ter. locomotion,forage
15134,ter. locomotion,forage
15135,no locomotion,stand
15136,no locomotion,body care
15137,no locomotion,body care
15138,no locomotion,stand
15139,no locomotion,stand
15140,no locomotion,stand
15141,no locomotion,body care
15142,no locomotion,stand
15143,no locomotion,body care
15144,no locomotion,stand
15145,no locomotion,stand
15146,no locomotion,stand
15147,no locomotion,stand
15148,ter. locomotion,forage
15149,ter. locomotion,forage
15150,no locomotion,stand
15151,ter. locomotion,forage
15152,ter. locomotion,forage
15153,ter. locomotion,forage
15154,no locomotion,body care
15155,ter. locomotion,forage
15156,no locomotion,body care
15157,ter. locomotion,forage
15158,ter. locomotion,forage
15159,no locomotion,stand
15160,no locomotion,body care
15161,no locomotion,sit
15162,no locomotion,sit
15163,no locomotion,sit
15164,no locomotion,stand
15165,no locomotion,body care
15166,no locomotion,body care
15167,no locomotion,stand
15168,no locomotion,stand
15169,no locomotion,stand
15170,ter. locomotion,forage
15171,no locomotion,stand
15172,no locomotion,stand
15173,no locomotion,stand
15174,no locomotion,body care
15175,ter. locomotion,forage
15176,ter. locomotion,forage
15177,ter. locomotion,forage
15178,no locomotion,stand
15179,ter. locomotion,forage
15180,ter. locomotion,forage
15181,ter. locomotion,forage
15182,no locomotion,stand
15183,no locomotion,stand
15184,no locomotion,stand
15185,no locomotion,stand
15186,no locomotion,stand
15187,ter. locomotion,forage
15188,no locomotion,stand
15189,no locomotion,stand
15190,no locomotion,stand
15191,no locomotion,stand
15192,no locomotion,stand
15193,no locomotion,stand
15194,no locomotion,stand
15195,no locomotion,stand
15196,no locomotion,stand
15197,no locomotion,stand
15198,ter. locomotion,forage
15199,no locomotion,stand
15200,no locomotion,body care
15201,ter. locomotion,forage
15202,ter. locomotion,forage
15203,ter. locomotion,forage
15204,ter. locomotion,forage
15205,ter. locomotion,forage
15206,ter. locomotion,forage
15207,no locomotion,stand
15208,no locomotion,sit
15209,no locomotion,sit
15210,no locomotion,body care
15211,no locomotion,stand
15212,ter. locomotion,forage
15213,no locomotion,body care
15214,ter. locomotion,forage
15215,no locomotion,stand
15216,no locomotion,stand
15217,no locomotion,body care
15218,no locomotion,sit
15219,no locomotion,sit
15220,no locomotion,stand
15221,no locomotion,stand
15222,ter. locomotion,forage
15223,no locomotion,body care
15224,no locomotion,body care
15225,no locomotion,body care
15226,no locomotion,body care
15227,ter. locomotion,forage
15228,ter. locomotion,forage
15229,ter. locomotion,forage
15230,fly,fly
15231,no locomotion,stand
15232,no locomotion,stand
15233,no locomotion,stand
15234,no locomotion,stand
15235,no locomotion,stand
15236,no locomotion,stand
15237,no locomotion,body care
15238,no locomotion,stand
15239,no locomotion,stand
15240,no locomotion,stand
15241,no locomotion,stand
15242,no locomotion,body care
15243,no locomotion,stand
15244,no locomotion,stand
15245,no locomotion,stand
15246,no locomotion,stand
15247,no locomotion,stand
15248,no locomotion,stand
15249,no locomotion,stand
15250,no locomotion,stand
15251,ter. locomotion,forage
15252,ter. locomotion,forage
15253,ter. locomotion,forage
15254,ter. locomotion,forage
15255,ter. locomotion,forage
15256,ter. locomotion,forage
15257,no locomotion,stand
15258,ter. locomotion,forage
15259,no locomotion,stand
15260,no locomotion,stand
15261,no locomotion,stand
15262,no locomotion,stand
15263,ter. locomotion,forage
15264,ter. locomotion,forage
15265,ter. locomotion,forage
15266,no locomotion,stand
15267,ter. locomotion,forage
15268,no locomotion,stand
15269,no locomotion,stand
15270,no locomotion,stand
15271,no locomotion,stand
15272,no locomotion,stand
15273,no locomotion,stand
15274,no locomotion,body care
15275,ter. locomotion,forage
15276,ter. locomotion,forage
15277,ter. locomotion,forage
15278,no locomotion,body care
15279,no locomotion,body care
15280,ter. locomotion,forage
15281,ter. locomotion,forage
15282,ter. locomotion,forage
15283,ter. locomotion,body care
15284,ter. locomotion,forage
15285,no locomotion,stand
15286,no locomotion,stand
15287,ter. locomotion,forage
15288,ter. locomotion,forage
15289,no locomotion,stand
15290,ter. locomotion,forage
15291,no locomotion,body care
15292,no locomotion,stand
15293,no locomotion,stand
15294,no locomotion,sit
15295,no locomotion,stand
15296,no locomotion,stand
15297,no locomotion,stand
15298,no locomotion,body care
15299,no locomotion,stand
15300,ter. locomotion,forage
15301,ter. locomotion,forage
15302,no locomotion,stand
15303,ter. locomotion,forage
15304,ter. locomotion,forage
15305,ter. locomotion,forage
15306,no locomotion,stand
15307,no locomotion,stand
15308,no locomotion,stand
15309,no locomotion,stand
15310,no locomotion,stand
15311,no locomotion,stand
15312,no locomotion,body care
15313,no locomotion,sit
15314,no locomotion,sit
15315,ter. locomotion,forage
15316,no locomotion,body care
15317,no locomotion,body care
15318,no locomotion,body care
15319,ter. locomotion,forage
15320,no locomotion,body care
15321,no locomotion,stand
15322,no locomotion,body care
15323,no locomotion,body care
15324,ter. locomotion,forage
15325,ter. locomotion,forage
15326,ter. locomotion,forage
15327,ter. locomotion,forage
15328,no locomotion,stand
15329,ter. locomotion,forage
15330,ter. locomotion,forage
15331,ter. locomotion,forage
15332,no locomotion,body care
15333,no locomotion,stand
15334,no locomotion,stand
15335,no locomotion,stand
15336,no locomotion,body care
15337,ter. locomotion,forage
15338,ter. locomotion,forage
15339,ter. locomotion,forage
15340,no locomotion,stand
15341,no locomotion,body care
15342,ter. locomotion,forage
15343,ter. locomotion,forage
15344,ter. locomotion,forage
15345,no locomotion,stand
15346,no locomotion,stand
15347,no locomotion,stand
15348,no locomotion,stand
15349,no locomotion,stand
15350,ter. locomotion,forage
15351,ter. locomotion,forage
15352,no locomotion,body care
15353,ter. locomotion,forage
15354,no locomotion,stand
15355,no locomotion,stand
15356,no locomotion,stand
15357,no locomotion,stand
15358,no locomotion,body care
15359,no locomotion,body care
15360,no locomotion,stand
15361,ter. locomotion,forage
15362,ter. locomotion,forage
15363,no locomotion,sit
15364,no locomotion,body care
15365,no locomotion,stand
15366,no locomotion,stand
15367,no locomotion,body care
15368,no locomotion,stand
15369,fly,fly
15370,no locomotion,body care
15371,no locomotion,body care
15372,ter. locomotion,forage
15373,fly,fly
15374,no locomotion,stand
15375,ter. locomotion,forage
15376,ter. locomotion,forage
15377,ter. locomotion,forage
15378,no locomotion,body care
15379,ter. locomotion,forage
15380,ter. locomotion,forage
15381,no locomotion,stand
15382,ter. locomotion,forage
15383,ter. locomotion,forage
15384,no locomotion,stand
15385,ter. locomotion,forage
15386,no locomotion,stand
15387,no locomotion,stand
15388,no locomotion,body care
15389,ter. locomotion,forage
15390,no locomotion,body care
15391,no locomotion,stand
15392,no locomotion,body care
15393,no locomotion,body care
15394,no locomotion,stand
15395,no locomotion,stand
15396,ter. locomotion,forage
15397,no locomotion,stand
15398,no locomotion,stand
15399,no locomotion,stand
15400,no locomotion,stand
15401,no locomotion,body care
15402,ter. locomotion,forage
15403,no locomotion,body care
15404,no locomotion,stand
15405,ter. locomotion,forage
15406,no locomotion,stand
15407,ter. locomotion,forage
15408,no locomotion,sit
15409,ter. locomotion,forage
15410,no locomotion,body care
15411,ter. locomotion,forage
15412,ter. locomotion,forage
15413,ter. locomotion,forage
15414,ter. locomotion,forage
15415,no locomotion,body care
15416,no locomotion,stand
15417,no locomotion,stand
15418,ter. locomotion,forage
15419,ter. locomotion,forage
15420,ter. locomotion,forage
15421,ter. locomotion,forage
15422,ter. locomotion,forage
15423,no locomotion,stand
15424,no locomotion,stand
15425,no locomotion,body care
15426,no locomotion,stand
15427,no locomotion,stand
15428,no locomotion,stand
15429,no locomotion,stand
15430,no locomotion,stand
15431,no locomotion,stand
15432,no locomotion,stand
15433,no locomotion,stand
15434,no locomotion,body care
15435,ter. locomotion,forage
15436,no locomotion,stand
15437,no locomotion,body care
15438,no locomotion,stand
15439,no locomotion,stand
15440,no locomotion,body care
15441,no locomotion,body care
15442,no locomotion,stand
15443,no locomotion,stand
15444,ter. locomotion,forage
15445,ter. locomotion,forage
15446,no locomotion,body care
15447,ter. locomotion,forage
15448,ter. locomotion,forage
15449,ter. locomotion,forage
15450,ter. locomotion,forage
15451,ter. locomotion,forage
15452,ter. locomotion,forage
15453,fly,fly
15454,no locomotion,body care
15455,ter. locomotion,forage
15456,no locomotion,stand
15457,no locomotion,stand
15458,no locomotion,stand
15459,no locomotion,stand
15460,ter. locomotion,forage
15461,ter. locomotion,forage
15462,ter. locomotion,forage
15463,ter. locomotion,forage
15464,ter. locomotion,forage
15465,ter. locomotion,forage
15466,ter. locomotion,forage
15467,no locomotion,stand
15468,no locomotion,stand
15469,no locomotion,body care
15470,no locomotion,stand
15471,no locomotion,body care
15472,no locomotion,stand
15473,no locomotion,stand
15474,no locomotion,stand
15475,no locomotion,stand
15476,no locomotion,stand
15477,no locomotion,stand
15478,no locomotion,stand
15479,no locomotion,stand
15480,no locomotion,stand
15481,no locomotion,stand
15482,no locomotion,stand
15483,no locomotion,sit
15484,no locomotion,stand
15485,ter. locomotion,forage
15486,ter. locomotion,forage
15487,ter. locomotion,forage
15488,ter. locomotion,forage
15489,ter. locomotion,forage
15490,ter. locomotion,forage
15491,no locomotion,stand
15492,no locomotion,stand
15493,no locomotion,stand
15494,ter. locomotion,forage
15495,ter. locomotion,forage
15496,ter. locomotion,forage
15497,no locomotion,body care
15498,ter. locomotion,forage
15499,ter. locomotion,forage
15500,ter. locomotion,forage
15501,ter. locomotion,forage
15502,ter. locomotion,forage
15503,no locomotion,stand
15504,no locomotion,stand
15505,no locomotion,stand
15506,no locomotion,stand
15507,no locomotion,body care
15508,no locomotion,stand
15509,no locomotion,body care
15510,ter. locomotion,forage
15511,ter. locomotion,body care
15512,no locomotion,body care
15513,ter. locomotion,forage
15514,ter. locomotion,forage
15515,no locomotion,stand
15516,no locomotion,stand
15517,ter. locomotion,forage
15518,no locomotion,body care
15519,no locomotion,stand
15520,no locomotion,body care
15521,no locomotion,body care
15522,ter. locomotion,forage
15523,no locomotion,stand
15524,ter. locomotion,forage
15525,no locomotion,stand
15526,no locomotion,body care
15527,no locomotion,stand
15528,no locomotion,stand
15529,no locomotion,stand
15530,no locomotion,stand
15531,no locomotion,body care
15532,ter. locomotion,forage
15533,no locomotion,sit
15534,ter. locomotion,forage
15535,ter. locomotion,forage
15536,ter. locomotion,forage
15537,no locomotion,stand
15538,no locomotion,sit
15539,no locomotion,body care
15540,ter. locomotion,body care
15541,no locomotion,stand
15542,ter. locomotion,forage
15543,no locomotion,body care
15544,no locomotion,body care
15545,ter. locomotion,forage
15546,ter. locomotion,forage
15547,ter. locomotion,forage
15548,ter. locomotion,forage
15549,ter. locomotion,forage
15550,ter. locomotion,forage
15551,ter. locomotion,forage
15552,no locomotion,stand
15553,no locomotion,stand
15554,no locomotion,stand
15555,no locomotion,stand
15556,ter. locomotion,forage
15557,ter. locomotion,forage
15558,ter. locomotion,forage
15559,ter. locomotion,forage
15560,ter. locomotion,forage
15561,no locomotion,stand
15562,ter. locomotion,forage
15563,fly,fly
15564,no locomotion,stand
15565,no locomotion,stand
15566,no locomotion,stand
15567,no locomotion,stand
15568,no locomotion,body care
15569,no locomotion,body care
15570,no locomotion,stand
15571,no locomotion,stand
15572,no locomotion,stand
15573,no locomotion,stand
15574,no locomotion,stand
15575,no locomotion,stand
15576,no locomotion,body care
15577,no locomotion,body care
15578,no locomotion,stand
